OBJECTID,COMID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,FLOWDIR,WBAREACOMI,FTYPE,FCODE,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,VPUIn,VPUOut,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,WBAreaType,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,QA_MA,VA_MA,QC_MA,VC_MA,QE_MA,VE_MA,QA_01,VA_01,QC_01,VC_01,QE_01,VE_01,QA_02,VA_02,QC_02,VC_02,QE_02,VE_02,QA_03,VA_03,QC_03,VC_03,QE_03,VE_03,QA_04,VA_04,QC_04,VC_04,QE_04,VE_04,QA_05,VA_05,QC_05,VC_05,QE_05,VE_05,QA_06,VA_06,QC_06,VC_06,QE_06,VE_06,QA_07,VA_07,QC_07,VC_07,QE_07,VE_07,QA_08,VA_08,QC_08,VC_08,QE_08,VE_08,QA_09,VA_09,QC_09,VC_09,QE_09,VE_09,QA_10,VA_10,QC_10,VC_10,QE_10,VE_10,QA_11,VA_11,QC_11,VC_11,QE_11,VE_11,QA_12,VA_12,QC_12,VC_12,QE_12,VE_12,LakeFract,SurfArea,RAreaHLoad,RPUID,VPUID,Enabled,Shape_Length
154,2664985,7/15/1999 0:00:00,Medium,233415,Anderson Creek,0.965000000000000,18010108000929,With Digitized,0,StreamRiver,46006,2,3,3,10006081.000000000000000,10006080.000000000000000,10025797.000000000000000,10025797.000000000000000,44.991999999999997,10013609.000000000000000,91.105999999999995,0,0,0,1,10025797.000000000000000,10026651.000000000000000,10013609.000000000000000,0.000000000000000,1,10019270.000000000000000,0.000000000000000,100.000000000000000,0,0,0,0.477000000000000,119.139300000000006,119.139300000000006,0,0.027226730819300, ,,-9998.000000000000000,5756.000000000000000,6508.000000000000000,5756.000000000000000,0.007792740000000,0, ,0.9650000,97.616000000000000,1.376580000000000,68.093999999999994,1.345870000000000,68.093999999999994,1.345870000000000,232.515999999999991,2.001940000000000,197.021999999999991,2.132220000000000,197.021999999999991,2.132220000000000,263.442999999999984,2.118050000000000,189.405000000000001,2.094440000000000,189.405000000000001,2.094440000000000,253.043000000000006,2.079760000000000,159.966000000000008,1.941200000000000,159.966000000000008,1.941200000000000,133.830999999999989,1.571420000000000,133.830999999999989,1.793640000000000,133.830999999999989,1.793640000000000,66.846999999999994,1.182030000000000,66.846999999999994,1.335740000000000,66.846999999999994,1.335740000000000,32.622000000000000,0.905270000000000,25.550000000000001,0.924870000000000,25.550000000000001,0.924870000000000,16.184000000000001,0.719760000000000,8.602000000000000,0.654230000000000,8.602000000000000,0.654230000000000,8.263999999999999,0.596290000000000,3.861000000000000,0.534400000000000,3.861000000000000,0.534400000000000,5.485000000000000,0.539980000000000,3.479000000000000,0.522240000000000,3.479000000000000,0.522240000000000,7.372000000000000,0.579350000000000,5.429000000000000,0.579240000000000,5.429000000000000,0.579240000000000,21.689000000000000,0.788960000000000,22.273000000000000,0.881540000000000,22.273000000000000,0.881540000000000,130.610000000000014,1.555190000000000,108.728999999999999,1.638530000000000,108.728999999999999,1.638530000000000,,,,18c,18,1,0.010975558912921
155,2665001,7/15/1999 0:00:00,Medium,233415,Anderson Creek,1.358000000000000,18010108000930,With Digitized,0,StreamRiver,46006,2,3,3,10006086.000000000000000,10006081.000000000000000,10026651.000000000000000,10025797.000000000000000,45.957000000000001,10013609.000000000000000,87.924000000000007,0,0,0,2,10025797.000000000000000,10027581.000000000000000,10025797.000000000000000,0.000000000000000,1,10025797.000000000000000,0.000000000000000,100.000000000000000,0,0,0,1.479600000000000,116.830799999999996,116.830799999999996,0,0.044470332363800, ,,-9998.000000000000000,5930.000000000000000,6821.000000000000000,6508.000000000000000,0.002304860000000,0, ,1.3580000,96.177000000000007,1.184880000000000,66.992999999999995,1.159580000000000,66.992999999999995,1.159580000000000,228.931999999999988,1.697500000000000,194.069999999999993,1.805690000000000,194.069999999999993,1.805690000000000,259.408999999999992,1.792820000000000,186.445999999999998,1.774160000000000,186.445999999999998,1.774160000000000,249.152999999999992,1.761360000000000,157.286000000000001,1.647590000000000,157.286000000000001,1.647590000000000,131.900000000000006,1.344920000000000,131.900000000000006,1.528090000000000,131.900000000000006,1.528090000000000,65.893000000000001,1.025420000000000,65.893000000000001,1.152130000000000,65.893000000000001,1.152130000000000,32.149999999999999,0.798220000000000,25.111000000000001,0.813900000000000,25.111000000000001,0.813900000000000,15.962000000000000,0.646120000000000,8.474000000000000,0.592320000000000,8.474000000000000,0.592320000000000,8.138999999999999,0.544570000000000,3.804000000000000,0.493960000000000,3.804000000000000,0.493960000000000,5.392000000000000,0.498190000000000,3.423000000000000,0.483850000000000,3.423000000000000,0.483850000000000,7.248000000000000,0.530470000000000,5.334000000000000,0.530450000000000,5.334000000000000,0.530450000000000,21.452000000000002,0.703520000000000,22.027999999999999,0.779930000000000,22.027999999999999,0.779930000000000,129.009999999999991,1.332800000000000,107.506000000000000,1.402580000000000,107.506000000000000,1.402580000000000,,,,18c,18,1,0.014185878620263
156,2665023,7/15/1999 0:00:00,Medium,233415,Anderson Creek,1.646000000000000,18010108000931,With Digitized,0,StreamRiver,46006,2,3,3,10006093.000000000000000,10006086.000000000000000,10027581.000000000000000,10025797.000000000000000,47.314999999999998,10013609.000000000000000,82.974000000000004,0,0,0,2,10025797.000000000000000,10028615.000000000000000,10025797.000000000000000,0.000000000000000,1,10026651.000000000000000,0.000000000000000,100.000000000000000,0,0,0,3.149100000000000,111.882599999999996,111.882599999999996,0,0.053030247715600, ,,-9998.000000000000000,6600.000000000000000,7284.000000000000000,6821.000000000000000,0.002812870000000,0, ,1.6460000,92.881000000000000,1.204740000000000,64.478999999999999,1.178630000000000,64.478999999999999,1.178630000000000,220.776000000000010,1.727920000000000,187.348000000000013,1.841640000000000,187.348000000000013,1.841640000000000,250.252000000000010,1.825600000000000,179.733000000000004,1.808220000000000,179.733000000000004,1.808220000000000,240.363000000000000,1.793460000000000,151.242999999999995,1.676880000000000,151.242999999999995,1.676880000000000,127.444000000000003,1.368700000000000,127.444000000000003,1.557960000000000,127.444000000000003,1.557960000000000,63.661999999999999,1.041840000000000,63.661999999999999,1.172750000000000,63.661999999999999,1.172750000000000,31.064000000000000,0.809450000000000,24.105000000000000,0.824490000000000,24.105000000000000,0.824490000000000,15.425000000000001,0.653890000000000,8.166000000000000,0.598870000000000,8.166000000000000,0.598870000000000,7.863000000000000,0.549970000000000,3.675000000000000,0.498490000000000,3.675000000000000,0.498490000000000,5.193000000000000,0.502210000000000,3.301000000000000,0.487960000000000,3.301000000000000,0.487960000000000,6.981000000000000,0.535180000000000,5.130000000000000,0.535330000000000,5.130000000000000,0.535330000000000,20.922000000000001,0.714600000000000,21.480000000000000,0.793840000000000,21.480000000000000,0.793840000000000,125.147000000000006,1.358510000000000,104.543999999999997,1.433210000000000,104.543999999999997,1.433210000000000,,,,18c,18,1,0.017003242821914
157,2665059,7/15/1999 0:00:00,Medium,233415,Anderson Creek,2.489000000000000,18010108000932,With Digitized,0,StreamRiver,46006,2,3,3,10006104.000000000000000,10006093.000000000000000,10028615.000000000000000,10025797.000000000000000,48.960999999999999,10013609.000000000000000,79.363000000000000,0,0,0,2,10025797.000000000000000,10029754.000000000000000,10025797.000000000000000,0.000000000000000,1,10027581.000000000000000,0.000000000000000,100.000000000000000,0,0,0,3.594600000000000,107.283600000000007,107.283600000000007,0,0.074835913171800, ,,-9998.000000000000000,7284.000000000000000,8611.000000000000000,7284.000000000000000,0.005331450000000,0, ,2.4890001,89.858000000000004,1.291840000000000,62.180000000000000,1.262950000000000,62.180000000000000,1.262950000000000,213.245000000000005,1.864530000000000,181.135999999999996,1.992510000000000,181.135999999999996,1.992510000000000,241.820999999999998,1.971990000000000,173.556999999999988,1.954720000000000,173.556999999999988,1.954720000000000,232.282999999999987,1.936820000000000,145.705000000000013,1.808690000000000,145.705000000000013,1.808690000000000,123.369000000000000,1.472100000000000,123.369000000000000,1.681810000000000,123.369000000000000,1.681810000000000,61.637000000000000,1.113440000000000,61.637000000000000,1.258510000000000,61.637000000000000,1.258510000000000,30.074000000000002,0.858350000000000,23.193000000000001,0.873820000000000,23.193000000000001,0.873820000000000,14.926000000000000,0.687510000000000,7.879000000000000,0.627100000000000,7.879000000000000,0.627100000000000,7.611000000000000,0.573520000000000,3.558000000000000,0.517350000000000,3.558000000000000,0.517350000000000,5.007000000000000,0.520660000000000,3.189000000000000,0.505550000000000,3.189000000000000,0.505550000000000,6.734000000000000,0.556830000000000,4.941000000000000,0.557150000000000,4.941000000000000,0.557150000000000,20.427000000000000,0.756240000000000,20.969000000000001,0.844350000000000,20.969000000000001,0.844350000000000,121.665999999999997,1.463540000000000,101.870000000000005,1.549030000000000,101.870000000000005,1.549030000000000,,,,18c,18,1,0.025769563363253
158,2665057,7/15/1999 0:00:00,Medium,1662293,Con Creek,3.195000000000000,18010108000933,With Digitized,0,StreamRiver,46006,3,2,2,10006103.000000000000000,10006104.000000000000000,10070399.000000000000000,10070399.000000000000000,51.450000000000003,10013609.000000000000000,12.189000000000000,0,0,0,2,10070399.000000000000000,10089435.000000000000000,10025797.000000000000000,0.000000000000000,1,10028615.000000000000000,0.000000000000000,100.000000000000000,0,0,0,2.752200000000000,14.322600000000000,14.322600000000000,0,0.106529038988000, ,,-9998.000000000000000,8611.000000000000000,23243.000000000000000,8611.000000000000000,0.045796550000000,0, ,3.1949999,11.638000000000000,1.177900000000000,6.602000000000000,1.138870000000000,6.602000000000000,1.138870000000000,27.952999999999999,1.693050000000000,25.152000000000001,1.998000000000000,25.152000000000001,1.998000000000000,31.401000000000000,1.781270000000000,21.619000000000000,1.867510000000000,21.619000000000000,1.867510000000000,30.067000000000000,1.747710000000000,15.666000000000000,1.622420000000000,15.666000000000000,1.622420000000000,16.068000000000001,1.340340000000000,16.068000000000001,1.640220000000000,16.068000000000001,1.640220000000000,8.026000000000000,1.022200000000000,8.026000000000000,1.229630000000000,8.026000000000000,1.229630000000000,3.912000000000000,0.795750000000000,2.048000000000000,0.754450000000000,2.048000000000000,0.754450000000000,1.930000000000000,0.643290000000000,0.857000000000000,0.589250000000000,0.857000000000000,0.589250000000000,0.991000000000000,0.543460000000000,0.469000000000000,0.512320000000000,0.469000000000000,0.512320000000000,0.640000000000000,0.494760000000000,0.446000000000000,0.506940000000000,0.446000000000000,0.506940000000000,0.876000000000000,0.528560000000000,0.590000000000000,0.538750000000000,0.590000000000000,0.538750000000000,2.151000000000000,0.663140000000000,2.176000000000000,0.769050000000000,2.176000000000000,0.769050000000000,15.695000000000000,1.327550000000000,15.526000000000000,1.616170000000000,15.526000000000000,1.616170000000000,,,,18c,18,1,0.033093113967458
159,2665003,7/15/1999 0:00:00,Medium, , ,1.762000000000000,18010108000934,With Digitized,0,StreamRiver,46006,4,1,1,10093568.000000000000000,10006103.000000000000000,10139359.000000000000000,10139359.000000000000000,54.645000000000003,10013609.000000000000000,1.762000000000000,0,1,0,3,0.000000000000000,0.000000000000000,10070399.000000000000000,0.000000000000000,1,10070399.000000000000000,0.000000000000000,100.000000000000000,0,0,0,2.050200000000000,2.050200000000000,2.050200000000000,0,0.073835891672000, ,0.283500000000000,35169.000000000000000,23243.000000000000000,35169.000000000000000,23243.000000000000000,0.073982630000000,0,H,1.6120000,1.579000000000000,0.906170000000000,1.579000000000000,0.906170000000000,1.579000000000000,0.906170000000000,3.837000000000000,1.266260000000000,3.652000000000000,1.241450000000000,3.652000000000000,1.241450000000000,4.290000000000000,1.324730000000000,4.290000000000000,1.324730000000000,4.290000000000000,1.324730000000000,4.106000000000000,1.301350000000000,4.106000000000000,1.301350000000000,4.106000000000000,1.301350000000000,2.180000000000000,1.017850000000000,2.180000000000000,1.017850000000000,2.180000000000000,1.017850000000000,1.095000000000000,0.800580000000000,1.095000000000000,0.800580000000000,1.095000000000000,0.800580000000000,0.533000000000000,0.644200000000000,0.191000000000000,0.503120000000000,0.191000000000000,0.503120000000000,0.266000000000000,0.540570000000000,0.100000000000000,0.446490000000000,0.100000000000000,0.446490000000000,0.136000000000000,0.470990000000000,0.136000000000000,0.470990000000000,0.136000000000000,0.470990000000000,0.082000000000000,0.432680000000000,0.062000000000000,0.415530000000000,0.062000000000000,0.415530000000000,0.110000000000000,0.453660000000000,0.110000000000000,0.453660000000000,0.110000000000000,0.453660000000000,0.240000000000000,0.528220000000000,0.240000000000000,0.528220000000000,0.240000000000000,0.528220000000000,2.083000000000000,1.000910000000000,2.429000000000000,1.059780000000000,2.429000000000000,1.059780000000000,,,,18c,18,1,0.017411423709910
160,2665081,7/15/1999 0:00:00,Medium,233415,Anderson Creek,0.693000000000000,18010108000935,With Digitized,0,StreamRiver,46006,2,3,3,10006108.000000000000000,10006104.000000000000000,10029754.000000000000000,10025797.000000000000000,51.450000000000003,10013609.000000000000000,64.685000000000002,0,0,0,2,10025797.000000000000000,10031031.000000000000000,10025797.000000000000000,0.000000000000000,1,10028615.000000000000000,0.000000000000000,100.000000000000000,0,0,0,0.399600000000000,89.366399999999999,89.366399999999999,0,0.021402893461200, ,,-9998.000000000000000,8473.000000000000000,8996.000000000000000,8611.000000000000000,0.005555550000000,0, ,0.6930000,75.879000000000005,1.258650000000000,51.651000000000003,1.229510000000000,51.651000000000003,1.229510000000000,179.451999999999998,1.809270000000000,153.177999999999997,1.949010000000000,153.177999999999997,1.949010000000000,203.889000000000010,1.914540000000000,145.824999999999989,1.906710000000000,145.824999999999989,1.906710000000000,195.939999999999998,1.880980000000000,121.025000000000006,1.756080000000000,121.025000000000006,1.756080000000000,104.155000000000001,1.432700000000000,104.155000000000001,1.645160000000000,104.155000000000001,1.645160000000000,52.042000000000002,1.086220000000000,52.042000000000002,1.233200000000000,52.042000000000002,1.233200000000000,25.399999999999999,0.839840000000000,18.971000000000000,0.849560000000000,18.971000000000000,0.849560000000000,12.609000000000000,0.674790000000000,6.562000000000000,0.616360000000000,6.562000000000000,0.616360000000000,6.426000000000000,0.564550000000000,3.007000000000000,0.511890000000000,3.007000000000000,0.511890000000000,4.222000000000000,0.513340000000000,2.708000000000000,0.500880000000000,2.708000000000000,0.500880000000000,5.665000000000000,0.547970000000000,4.127000000000000,0.549140000000000,4.127000000000000,0.549140000000000,17.890000000000001,0.749590000000000,18.349000000000000,0.840060000000000,18.349000000000000,0.840060000000000,103.293999999999997,1.427760000000000,87.647999999999996,1.528120000000000,87.647999999999996,1.528120000000000,,,,18c,18,1,0.007434856759537
161,2665087,7/15/1999 0:00:00,Medium,233415,Anderson Creek,0.278000000000000,18010108000936,With Digitized,0,StreamRiver,46006,2,3,3,10006110.000000000000000,10006108.000000000000000,10031031.000000000000000,10025797.000000000000000,52.143000000000001,10013609.000000000000000,60.539999999999999,0,0,0,2,10025797.000000000000000,10032467.000000000000000,10025797.000000000000000,0.000000000000000,1,10029754.000000000000000,0.000000000000000,100.000000000000000,0,0,0,0.104400000000000,86.901300000000006,86.901300000000006,0,0.008595512179360, ,,-9998.000000000000000,8826.000000000000000,9155.000000000000000,8996.000000000000000,0.005719420000000,0, ,0.2780000,74.227000000000004,1.257400000000000,50.417999999999999,1.228130000000000,50.417999999999999,1.228130000000000,175.346000000000004,1.806380000000000,149.770999999999987,1.948010000000000,149.770999999999987,1.948010000000000,199.294999999999987,1.911760000000000,142.473000000000013,1.905090000000000,142.473000000000013,1.905090000000000,191.524000000000001,1.878250000000000,118.052999999999997,1.753380000000000,118.052999999999997,1.753380000000000,101.929000000000002,1.431460000000000,101.929000000000002,1.644980000000000,101.929000000000002,1.644980000000000,50.932000000000002,1.085380000000000,50.932000000000002,1.233100000000000,50.932000000000002,1.233100000000000,24.864999999999998,0.839340000000000,18.497000000000000,0.848420000000000,18.497000000000000,0.848420000000000,12.340000000000000,0.674400000000000,6.411000000000000,0.616050000000000,6.411000000000000,0.616050000000000,6.288000000000000,0.564250000000000,2.943000000000000,0.511870000000000,2.943000000000000,0.511870000000000,4.122000000000000,0.512860000000000,2.647000000000000,0.500730000000000,2.647000000000000,0.500730000000000,5.532000000000000,0.547430000000000,4.026000000000000,0.548700000000000,4.026000000000000,0.548700000000000,17.623999999999999,0.750650000000000,18.074999999999999,0.841850000000000,18.074999999999999,0.841850000000000,101.341999999999999,1.428020000000000,86.125000000000000,1.530600000000000,86.125000000000000,1.530600000000000,,,,18c,18,1,0.002897417181503
162,2665085,7/15/1999 0:00:00,Medium,224511,Graveyard Creek,1.558000000000000,18010108000937,With Digitized,0,StreamRiver,46003,3,2,2,10006109.000000000000000,10006110.000000000000000,10089431.000000000000000,10089431.000000000000000,52.420999999999999,10013609.000000000000000,3.500000000000000,0,0,0,2,10089431.000000000000000,10139346.000000000000000,10025797.000000000000000,0.000000000000000,1,10031031.000000000000000,0.000000000000000,100.000000000000000,0,0,0,0.612900000000000,1.848600000000000,1.848600000000000,0,0.071886853050500, ,,-9998.000000000000000,9155.000000000000000,14733.000000000000000,9155.000000000000000,0.035802310000000,0, ,1.5580000,1.248000000000000,0.822980000000000,1.248000000000000,0.822980000000000,1.248000000000000,0.822980000000000,3.100000000000000,1.142620000000000,2.969000000000000,1.123710000000000,2.969000000000000,1.123710000000000,3.470000000000000,1.194100000000000,3.470000000000000,1.194100000000000,3.470000000000000,1.194100000000000,3.332000000000000,1.175210000000000,3.332000000000000,1.175210000000000,3.332000000000000,1.175210000000000,1.679000000000000,0.910770000000000,1.679000000000000,0.910770000000000,1.679000000000000,0.910770000000000,0.833000000000000,0.723570000000000,0.833000000000000,0.723570000000000,0.833000000000000,0.723570000000000,0.404000000000000,0.591110000000000,0.137000000000000,0.467600000000000,0.137000000000000,0.467600000000000,0.194000000000000,0.499900000000000,0.071000000000000,0.420690000000000,0.071000000000000,0.420690000000000,0.104000000000000,0.445930000000000,0.104000000000000,0.445930000000000,0.104000000000000,0.445930000000000,0.074000000000000,0.423190000000000,0.057000000000000,0.408330000000000,0.057000000000000,0.408330000000000,0.099000000000000,0.442370000000000,0.099000000000000,0.442370000000000,0.099000000000000,0.442370000000000,0.198000000000000,0.501990000000000,0.198000000000000,0.501990000000000,0.198000000000000,0.501990000000000,1.486000000000000,0.872960000000000,1.781000000000000,0.929940000000000,1.781000000000000,0.929940000000000,,,,18c,18,1,0.017172267741139
163,2665069,7/15/1999 0:00:00,Medium,224511,Graveyard Creek,1.687000000000000,18010108000938,With Digitized,0,StreamRiver,46003,3,1,1,10093581.000000000000000,10006109.000000000000000,10139346.000000000000000,10089431.000000000000000,53.978999999999999,10013609.000000000000000,1.687000000000000,0,1,0,3,0.000000000000000,0.000000000000000,10089431.000000000000000,0.000000000000000,1,10089431.000000000000000,0.000000000000000,100.000000000000000,0,0,0,1.208700000000000,1.208700000000000,1.208700000000000,0,0.071803980590200, ,0.223200000000000,36799.000000000000000,13718.000000000000000,36799.000000000000000,14733.000000000000000,0.143472040000000,0,H,1.5380000,0.847000000000000,0.892150000000000,0.847000000000000,0.892150000000000,0.847000000000000,0.892150000000000,2.098000000000000,1.253340000000000,2.098000000000000,1.253340000000000,2.098000000000000,1.253340000000000,2.347000000000000,1.311320000000000,2.347000000000000,1.311320000000000,2.347000000000000,1.311320000000000,2.248000000000000,1.288630000000000,2.248000000000000,1.288630000000000,2.248000000000000,1.288630000000000,1.146000000000000,0.993810000000000,1.146000000000000,0.993810000000000,1.146000000000000,0.993810000000000,0.567000000000000,0.780110000000000,0.567000000000000,0.780110000000000,0.567000000000000,0.780110000000000,0.274000000000000,0.629000000000000,0.086000000000000,0.481670000000000,0.086000000000000,0.481670000000000,0.134000000000000,0.527680000000000,0.047000000000000,0.434110000000000,0.047000000000000,0.434110000000000,0.070000000000000,0.463730000000000,0.070000000000000,0.463730000000000,0.070000000000000,0.463730000000000,0.048000000000000,0.435530000000000,0.038000000000000,0.420690000000000,0.038000000000000,0.420690000000000,0.065000000000000,0.457730000000000,0.065000000000000,0.457730000000000,0.065000000000000,0.457730000000000,0.130000000000000,0.524180000000000,0.130000000000000,0.524180000000000,0.130000000000000,0.524180000000000,1.043000000000000,0.960370000000000,1.287000000000000,1.037370000000000,1.287000000000000,1.037370000000000,,,,18c,18,1,0.018576759092797
